country_name,year,mental_health_value,indicator_code
SLV,2021,13.95947862,MH_12
CPV,2020,4.455918809,MH_12
WB_LMI,2015,7.93480421,MH_12
VEN,2011,1.662914789,MH_12
ECU,2004,3.946696035,MH_12
WPR,2020,7.503929548,MH_12
ARM,2021,0.67570137,MH_12
TGO,2014,6.96051192,MH_12
KEN,2016,13.77307532,MH_12
ZWE,2010,21.3729546,MH_12
ZWE,2000,28.68430056,MH_12
RUS,2004,11.77125989,MH_12
BLZ,2005,6.493516867,MH_12
FSM,2019,9.854443898,MH_12
NOR,2013,9.913424844,MH_12
SUR,2010,40.85104045,MH_12
USA,2020,21.26657839,MH_12
NGA,2011,15.18897317,MH_12
BRA,2013,5.63132846,MH_12
MOZ,2002,22.25762567,MH_12
IRL,2008,11.38731873,MH_12
BDI,2001,19.66145385,MH_12
SLE,2009,10.06442472,MH_12
BFA,2007,26.89566279,MH_12
CAN,2010,11.10341962,MH_12
DNK,2012,9.882156587,MH_12
DZA,2019,1.481219591,MH_12
HND,2018,3.901327954,MH_12
FRA,2021,18.01142031,MH_12
IRN,2021,4.084718064,MH_12
WB_UMI,2002,12.2406309,MH_12
NAM,2008,22.46580335,MH_12
SYC,2009,6.805146025,MH_12
BLR,2000,8.683099907,MH_12
GMB,2001,5.814534331,MH_12
AGO,2010,22.15337083,MH_12
KGZ,2005,14.13143991,MH_12
JAM,2019,1.670598719,MH_12
COG,2000,21.42591219,MH_12
TUN,2011,2.669831053,MH_12
KWT,2010,1.18559013,MH_12
AGO,2001,16.32860984,MH_12
DOM,2018,6.4109294,MH_12
BEL,2009,16.63964955,MH_12
GEO,2016,1.50544943,MH_12
LBY,2006,5.33375852,MH_12
COG,2009,8.202964847,MH_12
BOL,2009,6.844769472,MH_12
ECU,2004,10.87452274,MH_12
AZE,2020,5.823512934,MH_12
SLB,2019,34.24125692,MH_12
SAU,2011,2.081272866,MH_12
FIN,2013,15.0301407,MH_12
AUT,2010,19.55716894,MH_12
NPL,2006,16.09943672,MH_12
TJK,2002,6.625013536,MH_12
KEN,2019,17.55289075,MH_12
BWA,2021,14.22784245,MH_12
CAF,2000,24.01739366,MH_12
OMN,2007,2.553139335,MH_12
BWA,2012,18.3894401,MH_12
AFR,2017,10.90357095,MH_12
DNK,2007,13.53315173,MH_12
LVA,2008,6.635868399,MH_12
SYR,2007,0.754342411,MH_12
IND,2019,14.19704723,MH_12
WPR,2007,14.33577396,MH_12
FSM,2003,10.69148575,MH_12
PRI,2001,6.995431658,MH_12
AUT,2017,17.99778891,MH_12
TJK,2003,2.455888108,MH_12
MLI,2013,5.238001102,MH_12
FIN,2020,7.110126277,MH_12
ISR,2014,4.921514219,MH_12
CAF,2012,6.92234962,MH_12
BLR,2019,4.213685629,MH_12
SGP,2007,7.014640032,MH_12
USA,2017,6.205344543,MH_12
CHN,2009,12.09037388,MH_12
SEN,2003,5.609626087,MH_12
SLV,2015,22.16791077,MH_12
TON,2003,5.757838829,MH_12
MLT,2018,6.80764884,MH_12
TON,2011,7.586711018,MH_12
VEN,2017,8.189858312,MH_12
UKR,2021,4.725545617,MH_12
GRD,2019,0.741432363,MH_12
GUY,2009,46.21926281,MH_12
CUB,2005,11.080472,MH_12
GRC,2014,4.045518997,MH_12
CMR,2013,6.247068209,MH_12
MWI,2009,21.85118911,MH_12
CPV,2020,28.82571266,MH_12
POL,2021,20.17907706,MH_12
KOR,2001,22.90859535,MH_12
PNG,2018,2.82733252,MH_12
BRN,2000,0.365420823,MH_12
BEL,2017,21.18570161,MH_12
WB_LMI,2008,8.883673496,MH_12
ZWE,2019,35.9224666,MH_12
PER,2021,0.798629915,MH_12
BWA,2002,27.20754346,MH_12
ITA,2002,2.44122723,MH_12
KHM,2017,5.09592724,MH_12
GIN,2021,5.690876555,MH_12
CZE,2007,3.477835157,MH_12
NIC,2007,2.855954363,MH_12
OMN,2015,2.220146781,MH_12
KOR,2016,20.36629339,MH_12
CAF,2000,38.83037794,MH_12
GRC,2018,1.842279715,MH_12
URY,2005,22.02970293,MH_12
NAM,2009,11.44172729,MH_12
NPL,2000,12.47856281,MH_12
GRD,2003,5.236728019,MH_12
GHA,2007,2.319228162,MH_12
PRI,2018,7.922324993,MH_12
GAB,2009,13.48780491,MH_12
GBR,2000,12.01251742,MH_12
CHE,2012,6.035068397,MH_12
NGA,2002,16.23574512,MH_12
MRT,2000,6.864625938,MH_12
BOL,2007,7.098759004,MH_12
COG,2018,11.4983611,MH_12
RUS,2020,5.696702017,MH_12
LVA,2016,5.351478043,MH_12
HTI,2007,9.998797215,MH_12
JPN,2011,26.42816614,MH_12
LVA,2008,21.80590019,MH_12
LAO,2000,4.095738232,MH_12
SVN,2002,22.87934415,MH_12
LUX,2002,19.14593702,MH_12
KHM,2015,7.582585931,MH_12
USA,2010,11.73617194,MH_12
MYS,2016,5.175008701,MH_12
SAU,2001,4.475014303,MH_12
WPR,2018,5.421672026,MH_12
MWI,2003,5.181893872,MH_12
ZMB,2018,18.83487375,MH_12
KIR,2014,6.402761671,MH_12
BEL,2004,8.829458876,MH_12
KIR,2001,6.415783654,MH_12
SOM,2003,10.65886738,MH_12
BOL,2020,5.703218259,MH_12
FIN,2004,8.664221854,MH_12
GLOBAL,2018,5.801738911,MH_12
ALB,2016,4.494344677,MH_12
ZMB,2002,13.71656414,MH_12
RUS,2011,9.537863592,MH_12
COL,2005,7.338039425,MH_12
SOM,2020,10.96430614,MH_12
LBY,2021,2.770179434,MH_12
SOM,2002,16.62247482,MH_12
BEN,2016,20.28059035,MH_12
WB_LMI,2016,13.85350866,MH_12
LBN,2008,0.876816026,MH_12
SWZ,2007,11.83468596,MH_12
IDN,2000,3.089444352,MH_12
DNK,2009,15.14376951,MH_12
SVK,2021,2.333767905,MH_12
MNE,2016,4.490845196,MH_12
NER,2013,8.991186255,MH_12
EST,2015,3.718103132,MH_12
TON,2018,5.402058295,MH_12
UGA,2017,3.264285469,MH_12
TJK,2020,2.830017084,MH_12
TON,2021,7.321885146,MH_12
UZB,2003,15.73074091,MH_12
LCA,2002,1.756074722,MH_12
CYP,2010,4.544654748,MH_12
FSM,2018,33.7461963,MH_12
WB_LMI,2011,14.91447973,MH_12
KHM,2002,5.446930441,MH_12
FIN,2005,16.93506367,MH_12
VUT,2008,8.312347259,MH_12
FRA,2007,21.12158191,MH_12
TGO,2014,26.43027643,MH_12
COD,2017,24.81717799,MH_12
GHA,2009,14.98989239,MH_12
UGA,2020,3.687574257,MH_12
UKR,2015,5.215973749,MH_12
HUN,2009,33.03337787,MH_12
AMR,2004,12.7855796,MH_12
FRA,2015,17.96483888,MH_12
KEN,2005,4.67541039,MH_12
TGO,2015,6.974945886,MH_12
KAZ,2005,11.21017326,MH_12
MDV,2013,2.706060024,MH_12
RWA,2019,6.764403956,MH_12
AFG,2000,4.934659256,MH_12
AZE,2021,1.559577648,MH_12
MYS,2020,6.582732925,MH_12
CRI,2005,6.38776401,MH_12
SLV,2008,8.902612747,MH_12
SGP,2005,13.93867936,MH_12
BFA,2014,28.32142608,MH_12
BLZ,2013,7.274761147,MH_12
IND,2012,14.18565577,MH_12
TGO,2008,6.551180643,MH_12
KHM,2000,4.203798579,MH_12
WB_LMI,2012,14.71013108,MH_12
SWE,2007,16.94140852,MH_12
NOR,2021,11.4182688,MH_12
BTN,2013,7.328389025,MH_12
TZA,2019,4.025271474,MH_12
SGP,2019,9.892801748,MH_12
ITA,2005,4.890086913,MH_12
TUR,2019,1.428370748,MH_12
UZB,2001,7.798468555,MH_12
HUN,2021,19.01216452,MH_12
CYP,2010,1.873336796,MH_12
COL,2006,7.340636656,MH_12
MDG,2021,15.0081842,MH_12
RUS,2013,8.904574974,MH_12
GRC,2018,6.467629969,MH_12
SOM,2001,10.62905188,MH_12
UKR,2000,8.510249585,MH_12
BRN,2008,1.900975324,MH_12
SEAR,2010,12.77021576,MH_12
SLE,2013,9.562159937,MH_12
IND,2004,14.95126507,MH_12
ARE,2009,0.720818572,MH_12
SVN,2007,7.451242261,MH_12
MRT,2015,4.762303067,MH_12
ZMB,2017,3.975193988,MH_12
FIN,2007,16.96365478,MH_12
PAK,2016,10.92180187,MH_12
ZAF,2001,6.412380549,MH_12
IRN,2004,5.94657532,MH_12
ATG,2003,0.0,MH_12
QAT,2004,3.142696089,MH_12
POL,2005,4.260115801,MH_12
LTU,2015,28.33687324,MH_12
PAK,2003,12.90784439,MH_12
TJK,2012,3.721095269,MH_12
DOM,2021,7.439279385,MH_12
TKM,2016,7.826488407,MH_12
RWA,2021,13.64981111,MH_12
KAZ,2009,9.992038359,MH_12
LCA,2005,7.159884279,MH_12
TON,2008,5.21921852,MH_12
BLR,2016,17.01193742,MH_12
TON,2020,5.281511042,MH_12
TKM,2012,7.713613314,MH_12
HTI,2005,13.29310035,MH_12
GLOBAL,2010,10.9436531,MH_12
COD,2005,14.58162439,MH_12
BWA,2011,11.42056031,MH_12
MKD,2011,7.590277539,MH_12
SWZ,2002,22.23746462,MH_12
MNE,2017,10.64327577,MH_12
CZE,2021,16.33807917,MH_12
WB_UMI,2002,9.385557264,MH_12
MRT,2005,6.470025318,MH_12
ZWE,2006,11.24893228,MH_12
FIN,2005,9.117068803,MH_12
MNE,2019,18.79687979,MH_12
SGP,2012,9.090714378,MH_12
BHR,2013,6.945445482,MH_12
FRA,2007,13.86380668,MH_12
EST,2020,6.058334725,MH_12
TLS,2016,4.404491894,MH_12
CZE,2014,4.260645923,MH_12
PRY,2013,5.71201525,MH_12
SLV,2010,15.07091024,MH_12
PNG,2011,1.557593761,MH_12
SVK,2007,3.248803414,MH_12
CHL,2016,15.6127845,MH_12
WSM,2019,21.7513792,MH_12
RUS,2002,44.79336731,MH_12
GAB,2001,22.66324401,MH_12
DZA,2006,3.089137146,MH_12
CUB,2001,13.6732241,MH_12
CHN,2014,5.987960538,MH_12
LUX,2014,7.007432482,MH_12
CHE,2017,5.852101006,MH_12
LBN,2006,0.900517505,MH_12
BDI,2013,22.55989564,MH_12
BEL,2014,15.14140113,MH_12
SLB,2010,12.64489167,MH_12
ITA,2018,2.26005287,MH_12
WB_HI,2006,23.02584522,MH_12
CAN,2004,16.43982265,MH_12
THA,2009,3.440073453,MH_12
ZAF,2015,9.177814497,MH_12
VNM,2013,7.529001689,MH_12
FJI,2014,14.09480007,MH_12
HRV,2006,6.552848248,MH_12
TUN,2016,1.449684706,MH_12
ISL,2003,12.01800193,MH_12
TGO,2009,27.00666969,MH_12
ZAF,2018,30.53342738,MH_12
CIV,2004,3.129709461,MH_12
LBR,2002,9.298247853,MH_12
LAO,2018,5.046626997,MH_12
MAR,2017,2.902222673,MH_12
CAF,2002,38.76026186,MH_12
SSD,2015,10.49037366,MH_12
KOR,2003,23.24414699,MH_12
GTM,2009,7.531026807,MH_12
WSM,2014,20.7573706,MH_12
ITA,2004,2.419029455,MH_12
UGA,2009,11.574135,MH_12
MWI,2005,22.75295649,MH_12
MDG,2004,6.30775819,MH_12
ESP,2000,6.564759517,MH_12
AGO,2001,5.792586095,MH_12
ATG,2017,0.0,MH_12
GUY,2020,12.34103392,MH_12
BRN,2005,1.592305022,MH_12
AZE,2011,1.238148827,MH_12
GIN,2007,5.566158858,MH_12
GIN,2001,5.187310821,MH_12
NER,2009,5.345718673,MH_12
LCA,2020,6.59733523,MH_12
DNK,2021,10.99973878,MH_12
SYR,2007,1.184388541,MH_12
ARG,2002,4.240148464,MH_12
GEO,2013,6.380217405,MH_12
CUB,2009,17.41983835,MH_12
MUS,2020,17.93739929,MH_12
MNG,2001,6.80027539,MH_12
PRK,2019,8.391145549,MH_12
OMN,2020,1.757302917,MH_12
LAO,2002,10.09127716,MH_12
SGP,2020,4.479908727,MH_12
GNQ,2008,10.13464329,MH_12
KGZ,2013,4.571831525,MH_12
SLB,2016,23.45813729,MH_12
TKM,2017,7.663905521,MH_12
MLT,2017,7.179635578,MH_12
AUT,2007,19.64372839,MH_12
SDN,2002,4.980894173,MH_12
SEN,2021,11.56092209,MH_12
PRK,2000,8.93610819,MH_12
MLT,2009,1.2824576,MH_12
LTU,2008,59.33368295,MH_12
ROU,2017,7.886518863,MH_12
IND,2001,16.47397835,MH_12
ARM,2012,11.08552566,MH_12
TON,2007,5.627275,MH_12
LTU,2011,10.58838257,MH_12
HTI,2012,13.90673386,MH_12
SYC,2014,1.348858976,MH_12
ZMB,2019,19.55361688,MH_12
CHE,2003,8.484969664,MH_12
CYP,2005,1.123377059,MH_12
SOM,2000,10.53502867,MH_12
BEN,2004,11.93370322,MH_12
IRQ,2021,3.817313373,MH_12
MMR,2002,6.732251496,MH_12
CMR,2010,14.00934372,MH_12
LBY,2019,6.078125809,MH_12
LCA,2008,6.663782764,MH_12
SVN,2011,26.15735406,MH_12
WB_UMI,2003,9.163450685,MH_12
SEN,2009,19.38030085,MH_12
UKR,2006,23.92088001,MH_12
BGR,2006,3.814205149,MH_12
LSO,2017,34.71095149,MH_12
RWA,2002,35.16684291,MH_12
COG,2006,8.26909105,MH_12
STP,2006,1.371261903,MH_12
ISL,2004,16.44015852,MH_12
DOM,2005,1.80019944,MH_12
DOM,2005,8.812273617,MH_12
AFG,2008,8.469310752,MH_12
SWZ,2000,34.0402563,MH_12
TGO,2000,23.97977674,MH_12
MDA,2002,33.91009253,MH_12
RWA,2013,6.817291964,MH_12
AUS,2006,10.11197102,MH_12
GRC,2012,6.135900705,MH_12
MMR,2005,4.106065668,MH_12
POL,2003,14.95788984,MH_12
KGZ,2000,16.30352182,MH_12
BLR,2010,52.8506373,MH_12
MLI,2014,11.76318831,MH_12
ISL,2000,19.64931135,MH_12
BGR,2000,7.091222162,MH_12
POL,2015,23.59514756,MH_12
SLE,2006,13.01622449,MH_12
USA,2000,10.06459718,MH_12
MMR,2002,1.904036652,MH_12
SYR,2021,0.662702614,MH_12
EUR,2006,5.747661458,MH_12
SLV,2017,8.716441785,MH_12
KHM,2005,3.821109634,MH_12
TKM,2005,5.320241772,MH_12
GBR,2019,13.35027379,MH_12
CMR,2005,22.72931403,MH_12
SVN,2014,24.72284494,MH_12
MDV,2017,2.427606239,MH_12
MNE,2001,22.3356851,MH_12
SYR,2009,1.105606298,MH_12
PNG,2004,1.597984102,MH_12
MYS,2001,8.204838471,MH_12
JOR,2006,2.200638861,MH_12
KIR,2005,20.95527415,MH_12
SLE,2016,12.78693069,MH_12
ZAF,2021,21.11206779,MH_12
AZE,2005,1.502805379,MH_12
VEN,2009,6.22743277,MH_12
BGD,2002,6.673191583,MH_12
VNM,2007,7.093557855,MH_12
ISL,2016,11.01227607,MH_12
EMR,2005,7.23046933,MH_12
MWI,2000,13.86815575,MH_12
TLS,2002,3.817442826,MH_12
AGO,2000,17.15134096,MH_12
GTM,2019,3.009646925,MH_12
TCD,2017,15.87646768,MH_12
CHN,2018,7.056773116,MH_12
PAK,2000,13.15544068,MH_12
ZWE,2006,20.6860477,MH_12
TCD,2017,6.232462038,MH_12
LBN,2020,0.625386055,MH_12
JPN,2008,28.06602215,MH_12
VEN,2014,1.619336224,MH_12
IRQ,2002,2.913722523,MH_12
WB_LMI,2014,8.123832573,MH_12
TZA,2003,15.0088648,MH_12
ALB,2010,6.484419909,MH_12
SLE,2010,7.026369114,MH_12
EMR,2012,6.342468311,MH_12
MUS,2011,14.13511574,MH_12
BEN,2012,20.85116447,MH_12
TGO,2013,26.47505655,MH_12
YEM,2021,5.220651419,MH_12
THA,2014,15.8949092,MH_12
MDV,2004,4.980044468,MH_12
PER,2003,2.070512969,MH_12
SLE,2018,7.006797484,MH_12
ISR,2018,8.464422459,MH_12
UGA,2019,19.39929672,MH_12
ROU,2001,18.95898861,MH_12
GBR,2014,3.434394844,MH_12
WB_HI,2002,26.11709931,MH_12
VUT,2016,28.96446449,MH_12
GTM,2016,2.917125582,MH_12
URY,2014,7.131315427,MH_12
COD,2008,23.70567771,MH_12
SEN,2005,18.84102899,MH_12
UZB,2015,7.70552421,MH_12
LSO,2018,19.80940921,MH_12
PRK,2017,6.98684162,MH_12
DJI,2001,10.9793019,MH_12
NPL,2008,7.814496198,MH_12
AFR,2007,11.40926889,MH_12
MYS,2003,8.280573628,MH_12
BOL,2021,7.798417334,MH_12
DJI,2018,8.38416246,MH_12
IRQ,2008,2.414359998,MH_12
CHN,2012,9.973019381,MH_12
CYP,2015,1.896368292,MH_12
TJK,2021,3.063565708,MH_12
EMR,2006,3.084147432,MH_12
SAU,2016,1.346436079,MH_12
COM,2013,12.53036446,MH_12
VNM,2017,4.257575556,MH_12
IDN,2007,1.470524038,MH_12
SAU,2013,1.174443234,MH_12
MUS,2020,3.054695024,MH_12
WPR,2011,12.32271756,MH_12
DEU,2001,17.5551782,MH_12
VUT,2012,8.32460101,MH_12
SOM,2018,15.59478322,MH_12
LTU,2019,20.75511684,MH_12
ARE,2021,2.33446244,MH_12
MYS,2008,5.004721025,MH_12
PRK,2020,9.274464357,MH_12
EMR,2015,6.325320118,MH_12
ATG,2004,4.530231901,MH_12
KAZ,2018,6.377272073,MH_12
MEX,2003,1.431802686,MH_12
NIC,2011,3.17345985,MH_12
COM,2014,12.90384552,MH_12
ARE,2007,0.836227373,MH_12
PNG,2007,1.681022146,MH_12
MLI,2008,11.24281306,MH_12
PRY,2021,8.456272676,MH_12
QAT,2000,13.33556382,MH_12
PRT,2009,14.51443929,MH_12
KGZ,2009,12.45621192,MH_12
COL,2014,1.433165882,MH_12
TKM,2014,12.02008351,MH_12
ZMB,2007,22.81735389,MH_12
BGD,2005,4.577338115,MH_12
DJI,2005,9.856389997,MH_12
TGO,2001,6.89119289,MH_12
KGZ,2016,4.527841952,MH_12
TUR,2001,2.771453196,MH_12
BTN,2017,4.025366035,MH_12
PER,2012,1.776626035,MH_12
GNQ,2005,17.73149773,MH_12
STP,2008,0.704257831,MH_12
NPL,2007,7.61883013,MH_12
CPV,2017,4.922511935,MH_12
BEL,2000,27.15580582,MH_12
WB_HI,2008,6.353828638,MH_12
DZA,2004,2.230510934,MH_12
GMB,2004,13.34837723,MH_12
SLB,2001,31.00163727,MH_12
SVK,2015,15.99441111,MH_12
NZL,2005,6.167337842,MH_12
ETH,2011,17.48041493,MH_12
TCD,2009,17.00461794,MH_12
BTN,2014,4.217086366,MH_12
LBR,2021,13.27353059,MH_12
COM,2003,13.58318269,MH_12
GRC,2009,2.779419034,MH_12
GLOBAL,2005,8.252107585,MH_12
COM,2004,13.2760189,MH_12
DJI,2012,11.38071834,MH_12
PRI,2009,1.530009692,MH_12
CHE,2013,10.77995222,MH_12
TLS,2011,4.852304225,MH_12
NPL,2016,11.72744601,MH_12
JPN,2015,21.84235725,MH_12
VUT,2002,8.866535833,MH_12
COL,2014,6.352419154,MH_12
RWA,2005,25.84754789,MH_12
POL,2010,28.1668341,MH_12
GLOBAL,2016,13.41536303,MH_12
NER,2007,8.274302404,MH_12
GIN,2007,8.109970838,MH_12
GNB,2002,6.458562088,MH_12
AZE,2007,4.881332648,MH_12
LTU,2008,32.88573674,MH_12
NIC,2004,7.319645427,MH_12
WSM,2021,20.81419808,MH_12
BOL,2000,5.302567411,MH_12
PRY,2014,9.47244498,MH_12
TGO,2009,16.44989901,MH_12
CHE,2011,10.60925214,MH_12
MDA,2012,14.40038626,MH_12
GIN,2018,8.280874008,MH_12
BHR,2015,4.676130895,MH_12
SOM,2014,10.49743226,MH_12
AMR,2020,8.857083249,MH_12
STP,2002,0.81037917,MH_12
AZE,2007,1.404475189,MH_12
DOM,2020,4.411347687,MH_12
COM,2001,8.003839815,MH_12
CHN,2008,9.171427127,MH_12
SWE,2012,12.14800727,MH_12
AFG,2019,6.940708004,MH_12
COL,2018,4.841875009,MH_12
IRQ,2014,4.237339204,MH_12
TKM,2017,4.14786044,MH_12
NLD,2012,8.900052542,MH_12
ROU,2016,13.92422767,MH_12
NIC,2001,4.304860886,MH_12
LUX,2004,9.331698373,MH_12
ITA,2014,2.384074135,MH_12
CZE,2019,15.54138315,MH_12
UKR,2013,36.2041572,MH_12
KWT,2011,1.386473381,MH_12
ZAF,2003,17.6142904,MH_12
CUB,2016,16.02064339,MH_12
JOR,2016,0.420815506,MH_12
AFG,2017,7.217691515,MH_12
ZAF,2011,18.43938875,MH_12
SVK,2013,18.05972773,MH_12
MNG,2017,33.12018728,MH_12
PAK,2013,3.401190327,MH_12
DEU,2009,14.39979796,MH_12
HND,2015,1.45206175,MH_12
THA,2013,3.098990268,MH_12
ETH,2016,4.599202742,MH_12
CUB,2011,4.511544564,MH_12
MEX,2010,7.890685581,MH_12
CZE,2018,17.87351617,MH_12
BWA,2001,27.97139205,MH_12
ESP,2010,2.230035557,MH_12
GRC,2015,1.506369758,MH_12
LVA,2011,18.28439251,MH_12
PRT,2003,8.689662052,MH_12
ARG,2010,3.147183008,MH_12
MMR,2010,3.47883779,MH_12
IRL,2001,20.52933267,MH_12
ARM,2002,6.349644879,MH_12
WSM,2002,13.61113169,MH_12
CAN,2012,10.89167517,MH_12
TLS,2008,2.628117359,MH_12
ARG,2007,13.55573514,MH_12
TUR,2010,4.954247997,MH_12
COD,2014,23.78393949,MH_12
TZA,2014,7.281684075,MH_12
BRA,2013,8.942805618,MH_12
VUT,2012,19.40488828,MH_12
HUN,2009,7.956632651,MH_12
NOR,2002,10.31473148,MH_12
RWA,2019,13.20941657,MH_12
EGY,2006,0.527475241,MH_12
OMN,2012,2.499444943,MH_12
MWI,2016,4.250869087,MH_12
UKR,2004,6.207054074,MH_12
COL,2010,6.659493604,MH_12
ECU,2006,11.65994906,MH_12
CHE,2013,15.71308173,MH_12
ESP,2011,8.084883623,MH_12
ETH,2002,21.15581743,MH_12
ISL,2020,17.23725004,MH_12
ITA,2014,8.061261696,MH_12
GTM,2006,3.179682704,MH_12
MOZ,2004,3.93227733,MH_12
VNM,2002,4.745124842,MH_12
NLD,2017,6.019182451,MH_12
VEN,2007,6.18028445,MH_12
USA,2012,18.93490498,MH_12
SWZ,2009,11.71020368,MH_12
SGP,2013,11.81775944,MH_12
SYC,2008,1.49069758,MH_12
OMN,2018,2.650423435,MH_12
WB_UMI,2012,10.38452671,MH_12
LBN,2000,1.021370177,MH_12
WB_UMI,2019,7.009991587,MH_12
BEN,2008,20.14861377,MH_12
MOZ,2006,25.20198655,MH_12
MEX,2017,5.67634658,MH_12
WPR,2002,17.21410241,MH_12
SVK,2017,12.32474498,MH_12
MYS,2010,7.561077005,MH_12
LAO,2001,7.24424087,MH_12
PAK,2004,8.720722548,MH_12
LSO,2020,41.34310848,MH_12
CIV,2015,13.97155587,MH_12
LVA,2015,5.527948519,MH_12
QAT,2013,1.377836555,MH_12
RWA,2000,26.36011045,MH_12
DEU,2004,10.43215418,MH_12
MLI,2019,11.08783477,MH_12
WB_LMI,2013,8.507355081,MH_12
CHE,2010,15.18190098,MH_12
KOR,2011,17.62144999,MH_12
URY,2016,18.87277498,MH_12
ECU,2006,8.177400548,MH_12
VUT,2019,18.55856014,MH_12
EST,2017,14.21654636,MH_12
SYR,2013,0.303834671,MH_12
BLZ,2009,12.28927759,MH_12
DOM,2007,4.946449729,MH_12
COM,2008,9.717774651,MH_12
LBR,2004,9.254067428,MH_12
LBY,2015,6.053824542,MH_12
COM,2003,7.530465479,MH_12
SAU,2016,1.599542975,MH_12
VUT,2017,7.792814053,MH_12
THA,2021,4.756696042,MH_12
DOM,2019,5.991099198,MH_12
AFR,2009,5.391552252,MH_12
COD,2003,6.902441102,MH_12
HRV,2002,6.675903113,MH_12
FRA,2002,8.510299095,MH_12
CHN,2017,5.502540538,MH_12
SYC,2004,1.470534145,MH_12
HUN,2006,31.87747062,MH_12
GRC,2010,4.819294549,MH_12
BLR,2016,4.792646129,MH_12
IND,2015,12.68974825,MH_12
GAB,2005,13.32683883,MH_12
MWI,2012,21.79409906,MH_12
SOM,2018,10.52358416,MH_12
DEU,2000,11.11117929,MH_12
MNE,2003,22.20029735,MH_12
BGR,2006,9.424843455,MH_12
BEL,2018,14.42022055,MH_12
PSE,2011,0.32482244,MH_12
LVA,2001,27.58765941,MH_12
ATG,2000,0.0,MH_12
EMR,2014,4.5341269,MH_12
TTO,2004,22.25065192,MH_12
GIN,2013,5.816705873,MH_12
GLOBAL,2014,10.01004459,MH_12
COM,2011,12.36030167,MH_12
SWE,2006,16.57530326,MH_12
WB_HI,2007,14.28627014,MH_12
CMR,2020,22.24706664,MH_12
PHL,2010,1.556051161,MH_12
CRI,2005,1.914718745,MH_12
WB_HI,2009,22.822601,MH_12
ARG,2021,12.17525612,MH_12
GAB,2001,5.1295686,MH_12
WSM,2017,15.19870593,MH_12
PRT,2006,3.376169494,MH_12
KEN,2014,5.970908747,MH_12
IRN,2016,4.509554014,MH_12
BDI,2009,7.638304538,MH_12
QAT,2009,8.408267582,MH_12
GTM,2019,6.325584728,MH_12
ZAF,2017,7.979760662,MH_12
HUN,2017,5.280463091,MH_12
MDV,2013,4.249099257,MH_12
HTI,2004,10.26897107,MH_12
HUN,2012,31.05076525,MH_12
BGR,2012,3.615277969,MH_12
UKR,2019,19.10630831,MH_12
BHR,2017,5.084081941,MH_12
TUR,2012,3.139842915,MH_12
COM,2006,12.76262338,MH_12
SRB,2005,15.4075633,MH_12
CIV,2003,11.7224541,MH_12
HRV,2011,5.532477691,MH_12
UKR,2011,19.79279109,MH_12
ETH,2000,14.48569253,MH_12
SUR,2002,11.253978,MH_12
CHN,2003,13.68109215,MH_12
CHE,2009,6.520905931,MH_12
UGA,2010,20.78598306,MH_12
GHA,2000,5.653863747,MH_12
CAN,2014,6.23136466,MH_12
NAM,2003,26.10008961,MH_12
WB_HI,2005,6.435543861,MH_12
FIN,2009,26.46240861,MH_12
PAK,2017,3.735242289,MH_12
BHS,2015,5.923455905,MH_12
GTM,2013,5.584652523,MH_12
FIN,2007,26.11701298,MH_12
MDA,2011,13.55516747,MH_12
GTM,2020,5.685585705,MH_12
WB_UMI,2019,4.298299566,MH_12
SOM,2007,16.23701095,MH_12
NGA,2019,7.914693488,MH_12
GHA,2004,7.404065911,MH_12
AUS,2014,17.74690882,MH_12
TUR,2008,4.649681956,MH_12
COG,2017,11.35800448,MH_12
BHS,2006,0.844195029,MH_12
DNK,2004,6.954377176,MH_12
TJK,2018,4.87727104,MH_12
VNM,2016,4.351809662,MH_12
ZWE,2017,14.13230814,MH_12
LKA,2010,17.36373411,MH_12
MDA,2011,3.793514855,MH_12
COM,2010,9.893919097,MH_12
PRT,2008,3.778229412,MH_12
VCT,2019,0.0,MH_12
MAR,2016,4.071426974,MH_12
MMR,2012,1.252901126,MH_12
PRI,2009,7.533517642,MH_12
AUT,2015,5.387499501,MH_12
COL,2002,7.867739584,MH_12
TON,2011,5.776415694,MH_12
BHS,2004,3.396884067,MH_12
HUN,2003,37.57496119,MH_12
KEN,2002,4.806878689,MH_12
COG,2019,18.51305826,MH_12
WB_LI,2002,11.33996378,MH_12
ATG,2016,0.0,MH_12
EUR,2003,17.69968271,MH_12
MDG,2006,6.162234046,MH_12
AUS,2017,12.56156333,MH_12
COG,2020,11.38456819,MH_12
BEL,2013,15.5339973,MH_12
EST,2002,43.67621682,MH_12
ALB,2009,8.193216403,MH_12
SAU,2015,1.761025215,MH_12
IRN,2006,4.348178739,MH_12
TKM,2015,4.582237446,MH_12
KHM,2009,5.507771234,MH_12
AUT,2000,15.73316599,MH_12
BFA,2020,6.67997273,MH_12
GEO,2015,7.763229492,MH_12
NOR,2007,9.544031734,MH_12
SWE,2013,17.76382373,MH_12
BHR,2016,7.017028402,MH_12
PRI,2004,12.97227416,MH_12
NGA,2016,8.01344009,MH_12
CPV,2012,17.82170972,MH_12
STP,2009,1.30909084,MH_12
DZA,2003,4.666168314,MH_12
LVA,2015,17.27240978,MH_12
ARM,2020,1.552129986,MH_12
WB_HI,2006,14.43957463,MH_12
